sector_name,company_name,industry,last_price,change,%chg,mkt_cap(rs_cr)
Miscellaneous,Repro India,Printing & Stationery,427.10,-3.10,-0.72,543
Miscellaneous,Bartronics,Miscellaneous,6.70,-0.05,-0.74,23
Miscellaneous,Kaveri Seed,Miscellaneous,610.60,-4.65,-0.76,"3,561"
Miscellaneous,Bliss GVS,Pharmaceuticals,83.15,-0.65,-0.78,862
Miscellaneous,Shankara Buildi,Miscellaneous,770.75,-6.10,-0.79,"1,761"
Miscellaneous,New India Assur,Miscellaneous,117.25,-0.95,-0.80,"19,323"
Miscellaneous,Navneet,Printing & Stationery,107.85,-0.90,-0.83,"2,440"
Miscellaneous,Gujarat Fluoro,Chemicals,2917.60,-24.85,-0.84,"32,050"
Miscellaneous,TAEL,Miscellaneous,912.40,-8.70,-0.94,902
Miscellaneous,Amber Enterpris,Miscellaneous,3584.30,-36.00,-0.99,"12,077"
Miscellaneous,Infibeam Avenue,Miscellaneous,19.85,-0.20,-1.00,"5,312"
Miscellaneous,Rushil Decor,Miscellaneous,549.25,-5.85,-1.05,"1,093"
Miscellaneous,TML-D,,221.90,-2.40,-1.07,"64,070"
Miscellaneous,Titan Company,Miscellaneous,2461.35,-26.85,-1.08,"218,515"
Miscellaneous,Iris Clothings,,206.80,-2.35,-1.12,337
Miscellaneous,TCPL Packaging,Printing & Stationery,827.25,-10.45,-1.25,753
Miscellaneous,Airo Lam,Miscellaneous,78.25,-1.05,-1.32,117
Miscellaneous,Syngene Intl,Miscellaneous,637.65,-8.65,-1.34,"25,557"
Miscellaneous,Dredging Corp,Miscellaneous,354.85,-5.30,-1.47,994
Miscellaneous,North Eastern,Transport & Logistics,31.20,-0.50,-1.58,157
Miscellaneous,ABM Inter,Miscellaneous,99.55,-1.70,-1.68,94
Miscellaneous,Aaron Industrie,,120.15,-2.10,-1.72,121
Miscellaneous,Sheela Foam,Miscellaneous,3876.45,-67.95,-1.72,"18,910"
Miscellaneous,Agro Tech Foods,Edible Oils & Solvent Extraction,873.80,-16.45,-1.85,"2,129"
Miscellaneous,Techindia Nirm,Miscellaneous,12.95,-0.25,-1.89,19
Miscellaneous,Bkm industries,Packaging,2.55,-0.05,-1.92,17
Miscellaneous,KHFM HOSPITALIT,,46.85,-1.00,-2.09,47
Miscellaneous,Cochin Shipyard,Miscellaneous,343.60,-7.45,-2.12,"4,520"
Miscellaneous,SHIL,,386.30,-8.50,-2.15,"2,793"
Miscellaneous,Galaxy Surfacta,Miscellaneous,2966.55,-68.40,-2.25,"10,518"
Miscellaneous,Indiamart Inter,Miscellaneous,4896.30,-113.15,-2.26,"14,965"
Miscellaneous,Suumaya Ind.,Miscellaneous,107.20,-2.50,-2.28,602
Miscellaneous,Banaras Beads,Miscellaneous,92.45,-2.25,-2.38,61
Miscellaneous,Imagicaaworld,Miscellaneous,16.25,-0.40,-2.40,144
Miscellaneous,CRISIL,Miscellaneous,3348.05,-82.45,-2.40,"24,428"
Miscellaneous,RPSG VENTURES,Miscellaneous,607.25,-15.20,-2.44,"1,618"
Miscellaneous,Sikko Industrie,Miscellaneous,54.85,-1.40,-2.49,61
Miscellaneous,The Western Ind,Miscellaneous,57.80,-1.50,-2.53,49
Miscellaneous,TeamLease Ser.,Miscellaneous,3785.20,-106.35,-2.73,"6,471"
Miscellaneous,KGIL,Miscellaneous,530.30,-14.95,-2.74,958
Miscellaneous,Mishra Dhatu Ni,Miscellaneous,199.80,-5.95,-2.89,"3,743"
Miscellaneous,Lasa Supergener,Miscellaneous,58.35,-1.75,-2.91,237
Miscellaneous,ICE Make Refrig,Miscellaneous,104.50,-3.15,-2.93,164
Miscellaneous,Bharat Dynamics,Miscellaneous,736.70,-24.70,-3.24,"13,502"
Miscellaneous,Arvee Laborator,Miscellaneous,111.50,-3.75,-3.25,123
Miscellaneous,Raj Oil Mills,Edible Oils & Solvent Extraction,69.60,-2.45,-3.40,26
Miscellaneous,Laxmi Cotspin,Miscellaneous,31.10,-1.10,-3.42,53
Miscellaneous,Trejhara,Miscellaneous,68.75,-2.55,-3.58,81
Miscellaneous,Beardsell,Miscellaneous,16.90,-0.70,-3.98,63
Miscellaneous,Infomedia Press,Printing & Stationery,4.80,-0.20,-4.00,24
Miscellaneous,Akash Infraproj,Miscellaneous,59.75,-2.95,-4.70,101
Miscellaneous,SMS Lifescience,Miscellaneous,787.50,-40.60,-4.90,238
Oil-Gas,Deep Energy Res,Oil Drilling And Exploration,71.25,3.35,4.93,228
Oil-Gas,IGL,Oil Drilling And Exploration,389.90,12.45,3.30,"27,293"
Oil-Gas,ONGC,Oil Drilling And Exploration,174.25,5.35,3.17,"219,211"
Oil-Gas,Mahanagar Gas,Refineries,829.10,12.80,1.57,"8,190"
Oil-Gas,IOC,Refineries,127.90,1.85,1.47,"120,407"
Oil-Gas,Selan Explore,Oil Drilling And Exploration,204.10,2.65,1.32,310
Oil-Gas,HPCL,Refineries,292.55,3.65,1.26,"41,500"
Oil-Gas,GAIL,Oil Drilling And Exploration,168.65,1.95,1.17,"74,887"
Oil-Gas,Oil India,Oil Drilling And Exploration,232.95,2.60,1.13,"25,261"
Oil-Gas,Gujarat Gas,Oil Drilling And Exploration,531.80,4.65,0.88,"36,609"
Oil-Gas,Petronet LNG,Oil Drilling And Exploration,204.25,1.45,0.71,"30,638"
Oil-Gas,HOEC,Oil Drilling And Exploration,197.95,1.05,0.53,"2,618"
Oil-Gas,Aban Offshore,Oil Drilling And Exploration,55.15,0.25,0.46,322
Oil-Gas,Guj State Petro,Oil Drilling And Exploration,278.85,-0.45,-0.16,"15,733"
Oil-Gas,Reliance,Refineries,2551.65,-9.40,-0.37,"1,725,961"
Oil-Gas,BPCL,Refineries,379.00,-1.60,-0.42,"82,215"
Oil-Gas,Jindal Drilling,Oil Drilling And Exploration,233.85,-1.65,-0.70,678
Oil-Gas,Asian Energy,Oil Drilling And Exploration,120.20,-1.15,-0.95,458
Oil-Gas,MRPL,Refineries,52.65,-1.15,-2.14,"9,227"
Oil-Gas,Chennai Petro,Refineries,174.90,-5.15,-2.86,"2,604"
Pharmaceuticals,Morepen Lab,Pharmaceuticals,47.60,3.90,8.92,"2,274"
Pharmaceuticals,Shilpa,Pharmaceuticals,496.65,27.25,5.81,"4,311"
Pharmaceuticals,Neuland Lab,Pharmaceuticals,1423.25,65.55,4.83,"1,826"
Pharmaceuticals,Orchid Pharma,Pharmaceuticals,401.95,14.25,3.68,"1,641"
Pharmaceuticals,IOL Chemicals,Pharmaceuticals,481.00,15.70,3.37,"2,824"
Pharmaceuticals,Zota Health Car,Pharmaceuticals,335.65,10.15,3.12,845
Pharmaceuticals,Lincoln Pharma,Pharmaceuticals,356.50,10.15,2.93,714
Pharmaceuticals,Lyka Labs,Pharmaceuticals,190.70,5.35,2.89,547
Pharmaceuticals,Country Condos,,6.20,0.15,2.48,48
Pharmaceuticals,Bal Pharma,Pharmaceuticals,114.55,2.20,1.96,170
Pharmaceuticals,Sun Pharma,Pharmaceuticals,936.75,15.45,1.68,"224,758"
Pharmaceuticals,Torrent Pharma,Pharmaceuticals,2849.50,42.75,1.52,"48,220"
Pharmaceuticals,Dr Lal PathLab,Pharmaceuticals,2693.80,40.00,1.51,"22,451"
Pharmaceuticals,Venus Remedies,Pharmaceuticals,355.50,5.25,1.50,475
Pharmaceuticals,Sun Pharma Adv,Pharmaceuticals,289.15,4.25,1.49,"7,861"
Pharmaceuticals,Laurus Labs,Pharmaceuticals,602.85,8.60,1.45,"32,395"
Pharmaceuticals,FDC,Pharmaceuticals,281.15,3.45,1.24,"4,746"
Pharmaceuticals,Nectar Life,Pharmaceuticals,30.65,0.35,1.16,687
Pharmaceuticals,Vaishali Pharma,Pharmaceuticals,90.85,1.00,1.11,96
Pharmaceuticals,Biofil Chem,Pharmaceuticals,64.10,0.65,1.02,104
Pharmaceuticals,Albert David,Pharmaceuticals,593.25,5.70,0.97,339
Pharmaceuticals,Beta Drugs,Pharmaceuticals,637.65,5.85,0.93,613
Pharmaceuticals,Vivimed Labs,Pharmaceuticals,16.70,0.15,0.91,138
Pharmaceuticals,RPG Life,Pharmaceuticals,603.05,5.40,0.90,997
Pharmaceuticals,JagsonpalPharma,Pharmaceuticals,333.35,2.65,0.80,873
Pharmaceuticals,Wanbury,Pharmaceuticals,84.95,0.60,0.71,277
Pharmaceuticals,Pfizer,Pharmaceuticals,4418.00,27.20,0.62,"20,211"
Pharmaceuticals,Bafna Pharma,Pharmaceuticals,130.30,0.80,0.62,308
Pharmaceuticals,Divis Labs,Pharmaceuticals,4499.25,25.85,0.58,"119,441"
Pharmaceuticals,Glenmark,Pharmaceuticals,477.80,2.60,0.55,"13,482"
Pharmaceuticals,Alpa Labs,Pharmaceuticals,82.70,0.40,0.49,174
Pharmaceuticals,Alembic,Pharmaceuticals,84.70,0.40,0.47,"2,175"
Pharmaceuticals,Biocon,Pharmaceuticals,350.70,1.55,0.44,"42,105"
Pharmaceuticals,GlaxoSmithKline,Pharmaceuticals,1648.45,6.70,0.41,"27,926"
Pharmaceuticals,Zydus Life,,364.80,1.45,0.40,"37,346"
Pharmaceuticals,Aurobindo Pharm,Pharmaceuticals,683.75,2.60,0.38,"40,064"
Pharmaceuticals,Piramal Enter,Pharmaceuticals,2283.45,8.45,0.37,"54,498"
Pharmaceuticals,Ortin Labs,Pharmaceuticals,28.55,0.10,0.35,23
Pharmaceuticals,Marksans Pharma,Pharmaceuticals,57.40,0.20,0.35,"2,349"
Pharmaceuticals,Ind-Swift Labs,Pharmaceuticals,71.65,0.20,0.28,423
Pharmaceuticals,Alembic Pharma,Pharmaceuticals,770.15,1.85,0.24,"15,138"
Pharmaceuticals,SMS Pharma,Pharmaceuticals,106.35,0.25,0.24,900
Pharmaceuticals,Astec Life,Pharmaceuticals,1808.80,3.50,0.19,"3,545"
Pharmaceuticals,Ipca Labs,Pharmaceuticals,1043.15,1.80,0.17,"26,465"
Pharmaceuticals,TTK Healthcare,Pharmaceuticals,783.50,1.20,0.15,"1,107"
Pharmaceuticals,Sequent Scienti,Pharmaceuticals,144.10,0.15,0.10,"3,579"
Pharmaceuticals,AstraZeneca,Pharmaceuticals,2799.25,2.85,0.10,"6,998"
Pharmaceuticals,JB Chemicals,Pharmaceuticals,1606.80,1.30,0.08,"12,418"
Pharmaceuticals,Shivalik Rasa,,949.25,0.25,0.03,"1,375"
Pharmaceuticals,Aarti Drugs,Pharmaceuticals,509.45,0.05,0.01,"4,718"
Pharmaceuticals,Jubilant Pharmo,Pharmaceuticals,476.20,-0.30,-0.06,"7,585"
Pharmaceuticals,Caplin Labs,Pharmaceuticals,769.15,-0.50,-0.06,"5,829"
Pharmaceuticals,Lupin,Pharmaceuticals,773.00,-0.60,-0.08,"35,131"
Pharmaceuticals,Abbott India,Pharmaceuticals,17805.05,-14.10,-0.08,"37,834"
Pharmaceuticals,Advanced Enzyme,Pharmaceuticals,314.50,-0.75,-0.24,"3,516"
Pharmaceuticals,Sanofi India,Pharmaceuticals,7294.75,-19.80,-0.27,"16,800"
Pharmaceuticals,Nath Bio-Genes,Pharmaceuticals,244.50,-1.00,-0.41,465
Pharmaceuticals,Procter&Gamble,Pharmaceuticals,4298.35,-19.80,-0.46,"7,135"
Pharmaceuticals,Medicamen Bio,Pharmaceuticals,759.50,-3.85,-0.50,928
Pharmaceuticals,Kopran,Pharmaceuticals,312.00,-1.65,-0.53,"1,504"
Pharmaceuticals,Granules India,Pharmaceuticals,299.95,-1.75,-0.58,"7,439"
Pharmaceuticals,Hikal,Pharmaceuticals,430.25,-3.35,-0.77,"5,305"
Pharmaceuticals,Natco Pharma,Pharmaceuticals,811.45,-7.35,-0.90,"14,811"
Pharmaceuticals,Alkem Lab,Pharmaceuticals,3420.25,-31.50,-0.91,"40,894"
Pharmaceuticals,Wockhardt,Pharmaceuticals,299.05,-2.80,-0.93,"4,308"
Pharmaceuticals,Krebs Biochem,Pharmaceuticals,171.60,-1.65,-0.95,370
Pharmaceuticals,Gufic Bio,Pharmaceuticals,266.35,-2.75,-1.02,"2,582"
Pharmaceuticals,Cipla,Pharmaceuticals,1016.60,-10.65,-1.04,"82,021"
Pharmaceuticals,Unichem Labs,Pharmaceuticals,268.80,-3.05,-1.12,"1,893"
Pharmaceuticals,Suven Life Sci,Pharmaceuticals,93.60,-1.10,-1.16,"1,361"
Pharmaceuticals,Panacea Biotec,Pharmaceuticals,179.35,-2.35,-1.29,"1,099"
Pharmaceuticals,Strides Pharma,Pharmaceuticals,362.55,-5.15,-1.40,"3,255"
Pharmaceuticals,Ind-Swift,Pharmaceuticals,12.45,-0.20,-1.58,67
Pharmaceuticals,Ajanta Pharma,Pharmaceuticals,1724.30,-27.95,-1.60,"14,921"
Pharmaceuticals,Dr Reddys Labs,Pharmaceuticals,4299.20,-73.15,-1.67,"71,550"
Pharmaceuticals,Kilitch Drugs,Pharmaceuticals,208.00,-3.90,-1.84,324
Pharmaceuticals,Brooks Labs,Pharmaceuticals,92.10,-2.05,-2.18,228
Pharmaceuticals,Hester Bio,Pharmaceuticals,2756.40,-66.50,-2.36,"2,345"
Pharmaceuticals,Indoco Remedies,Pharmaceuticals,387.30,-9.55,-2.41,"3,569"
Pharmaceuticals,Themis Medicare,Pharmaceuticals,911.15,-25.15,-2.69,838
Pharmaceuticals,Mangalam Drugs,Pharmaceuticals,121.05,-6.20,-4.87,192
Retail-Real-Estate,Cantabil Retail,Retail,1195.05,71.95,6.41,"1,951"
Retail-Real-Estate,Ashiana Housing,Construction & Contracting - Housing,154.65,8.70,5.96,"1,583"
Retail-Real-Estate,Emami Realty,Construction & Contracting - Real Estate,74.95,3.70,5.19,284
Retail-Real-Estate,PVP Ventures,Construction & Contracting - Real Estate,7.35,0.35,5.00,180
Retail-Real-Estate,Hubtown,Construction & Contracting - Real Estate,52.25,2.45,4.92,380
Retail-Real-Estate,Ansal Propertie,Construction & Contracting - Housing,18.60,0.85,4.79,293
Retail-Real-Estate,Ganesh Housing,Construction & Contracting - Housing,277.75,12.60,4.75,"2,316"
Retail-Real-Estate,Nila Infra,,6.85,0.30,4.58,270
Retail-Real-Estate,Kewal Kiran,Retail,232.25,7.90,3.52,"1,431"
Retail-Real-Estate,TARC,,40.35,1.35,3.46,"1,191"
Retail-Real-Estate,Dhruv Consultan,Construction & Contracting - Real Estate,64.00,1.60,2.56,91
Retail-Real-Estate,Ansal Housing,Construction & Contracting - Housing,8.10,0.20,2.53,48
Retail-Real-Estate,Peninsula Land,Construction & Contracting - Housing,14.35,0.35,2.50,401
Retail-Real-Estate,Go Fashion,Retailing,1019.55,22.40,2.25,"5,506"
Retail-Real-Estate,Marathon Realty,Construction & Contracting - Real Estate,133.55,2.85,2.18,614
Retail-Real-Estate,Shoppers Stop,Retail,471.20,5.95,1.28,"5,160"
Retail-Real-Estate,Mandhana Retail,Retail,16.30,0.20,1.24,36
Retail-Real-Estate,DB Realty,Construction & Contracting - Real Estate,102.55,1.25,1.23,"2,657"
Retail-Real-Estate,Future Life,Retail,36.90,0.35,0.96,745
Retail-Real-Estate,Sumit Woods,,12.85,0.10,0.78,39
Retail-Real-Estate,Brookfield REIT,Construction - Real Estate,323.45,1.97,0.61,"10,838"
Retail-Real-Estate,Vascon Engineer,,27.05,0.10,0.37,588
Retail-Real-Estate,Parsvnath,Construction & Contracting - Real Estate,18.35,0.05,0.27,799
Retail-Real-Estate,Embassy Office,Construction - Real Estate,374.45,0.80,0.21,"28,895"
Retail-Real-Estate,Oberoi Realty,Construction & Contracting - Real Estate,997.50,1.00,0.10,"36,269"
Retail-Real-Estate,Shradha Infra,Construction & Contracting - Real Estate,51.05,0.05,0.10,52
Retail-Real-Estate,Avenue Supermar,Retail,4090.90,2.20,0.05,"264,998"
Retail-Real-Estate,Omaxe,Construction & Contracting - Real Estate,94.45,0.05,0.05,"1,727"
Retail-Real-Estate,Mindspace REIT,,348.94,0.17,0.05,"20,693"
Retail-Real-Estate,Hemisphere,,123.15,0.05,0.04,"3,510"
Retail-Real-Estate,Foce India,Retailing,245.00,0.00,0.00,120
Retail-Real-Estate,Landmark Prop,Construction & Contracting - Real Estate,8.85,0.00,0.00,119
Retail-Real-Estate,Shriram Prop,Construction - Residential & Commercial Complexes,78.50,0.00,0.00,"1,332"
Retail-Real-Estate,Macrotech Dev,Construction - Residential & Commercial Complexes,1136.85,-1.10,-0.10,"54,740"
Retail-Real-Estate,Medplus Health,Food & Drug Retailing,988.90,-1.00,-0.10,"11,798"
Retail-Real-Estate,Sobha,Construction & Contracting - Real Estate,687.20,-0.75,-0.11,"6,518"
Retail-Real-Estate,Indiabulls Real,Construction & Contracting - Real Estate,108.60,-0.50,-0.46,"4,953"
Retail-Real-Estate,Godrej Prop,Construction & Contracting - Real Estate,1603.25,-7.70,-0.48,"44,568"
Retail-Real-Estate,Puravankara,Construction & Contracting - Real Estate,112.65,-0.60,-0.53,"2,671"
Retail-Real-Estate,Phoenix Mills,Construction & Contracting - Real Estate,1064.40,-5.90,-0.55,"19,002"
Retail-Real-Estate,TCI Developers,Construction & Contracting - Real Estate,396.30,-2.25,-0.56,148
Retail-Real-Estate,DLF,Construction & Contracting - Real Estate,391.30,-2.25,-0.57,"96,859"
Retail-Real-Estate,HUDCO,Construction & Contracting - Real Estate,36.20,-0.25,-0.69,"7,247"
Retail-Real-Estate,Prajay Engineer,Construction & Contracting - Housing,21.60,-0.15,-0.69,151
Retail-Real-Estate,Aditya Birla F,Retail,294.20,-2.05,-0.69,"27,605"
Retail-Real-Estate,Eldeco Housing,,764.20,-5.80,-0.75,751
Retail-Real-Estate,Future Ent,Retail,6.30,-0.05,-0.79,287
Retail-Real-Estate,PNC Infratech,Construction & Contracting - Real Estate,252.80,-2.35,-0.92,"6,485"
Retail-Real-Estate,Brigade Ent,Construction & Contracting - Real Estate,488.40,-5.65,-1.14,"11,246"
Retail-Real-Estate,Prestige Estate,Construction & Contracting - Real Estate,483.85,-6.15,-1.26,"19,396"
Retail-Real-Estate,Trent,Retail,1232.80,-17.70,-1.42,"43,824"
Retail-Real-Estate,Anant Raj,,64.55,-1.00,-1.53,"1,905"
Retail-Real-Estate,Vedant Fashions,Retailing,1050.00,-16.90,-1.58,"25,484"
Retail-Real-Estate,V-Mart Retail,Retail,3416.90,-68.70,-1.97,"6,748"
Retail-Real-Estate,Future Retail,Retail,29.80,-0.65,-2.13,"1,616"
Retail-Real-Estate,Prozone Intu,Construction & Contracting - Real Estate,25.85,-0.65,-2.45,394
Retail-Real-Estate,Sunteck Realty,Construction & Contracting - Real Estate,462.20,-12.50,-2.63,"6,769"
Retail-Real-Estate,Kolte-Patil,Construction & Contracting - Real Estate,286.65,-9.20,-3.11,"2,179"
Retail-Real-Estate,HDIL,Construction & Contracting - Real Estate,7.35,-0.25,-3.29,348
Services,Asian Hotel (E),Hotels,268.80,27.60,11.44,310
Services,Snowman Logist,Transport & Logistics,38.55,3.70,10.62,644
Services,Royal Orchid,Hotels,148.60,13.50,9.99,408
Services,Navkar Corp,Transport & Logistics,40.60,3.55,9.58,611
Services,Jindal Worldwid,Textiles - General,331.10,27.10,8.91,"6,639"
Services,Control Print,Trading,434.30,28.70,7.08,709
Services,Kamat Hotels,Hotels,79.40,5.15,6.94,187
Services,Kothari Petro,Trading,108.25,6.80,6.70,637
Services,Shipping Corp,Shipping,133.85,7.80,6.19,"6,235"
Services,Agarwal Ind,Transport & Logistics,649.05,34.55,5.62,857
Services,Country Club,Hotels,8.45,0.40,4.97,138
Services,Ritco Logistics,Transport & Logistics,124.65,5.90,4.97,305
Services,Taj GVK Hotels,Hotels,181.30,8.30,4.80,"1,137"
Services,Silgo Retail,,32.30,1.25,4.03,33
Services,Viceroy Hotels,Hotels,3.90,0.15,4.00,17
Services,Healthcare Glob,Hospitals & Medical Services,300.40,10.55,3.64,"4,175"
Services,Accuracy Shippi,Shipping,234.60,8.20,3.62,353
Services,Chalet Hotels,Hotels,308.45,9.40,3.14,"6,324"
Services,Patel Integrate,,16.40,0.45,2.82,59
Services,VRL Logistics,Transport & Logistics,520.65,13.95,2.75,"4,600"
Services,Swan Energy,Trading,279.65,7.15,2.62,"7,380"
Services,Apollo Hospital,Hospitals & Medical Services,4744.45,118.15,2.55,"68,218"
Services,EIH,Hotels,165.05,4.05,2.52,"10,322"
Services,Lemon Tree Hote,Hotels,68.30,1.65,2.48,"5,411"
Services,HLV,Hotels,11.40,0.25,2.24,752
Services,Asian Hotels,Hotels,83.40,1.60,1.96,162
Services,EIH Assoc Hotel,Hotels,485.65,8.00,1.67,"1,480"
Services,Shalby,Hospitals & Medical Services,135.35,2.15,1.61,"1,462"
Services,Mahindra Holida,Hotels,245.05,3.85,1.60,"4,916"
Services,Lypsa Gems,Diamond Cutting & Jewellery & Precious Metals,6.45,0.10,1.57,19
Services,Sical Logistics,Transport & Logistics,13.60,0.20,1.49,80
Services,V2 Retail,Retail,165.90,2.40,1.47,571
Services,Indian Hotels,Hotels,252.50,3.50,1.41,"35,865"
Services,Thangamayil,Diamond Cutting & Jewellery & Precious Metals,1143.60,15.55,1.38,"1,569"
Services,Advani Hotels,Hotels,87.45,1.00,1.16,404
Services,Oriental Hotels,Hotels,66.55,0.75,1.14,"1,189"
Services,Transport Corp,Transport & Logistics,695.60,7.25,1.05,"5,379"
Services,Uniphos Ent,Trading,143.70,1.45,1.02,999
Services,Bajaj Health,Hospitals & Medical Services,360.75,3.50,0.98,996
Services,PC Jeweller,Diamond Cutting & Jewellery & Precious Metals,23.95,0.20,0.84,"1,115"
Services,Poly Medicure,Hospitals & Medical Services,901.80,7.25,0.81,"8,648"
Services,Total Transport,Transport & Logistics,77.40,0.60,0.78,111
Services,Blue Dart,Couriers,6525.85,39.35,0.61,"15,484"
Services,Essar Shipping,Shipping,9.05,0.05,0.56,187
Services,Apollo Sindoori,,812.15,3.05,0.38,211
Services,Indraprastha,Hospitals & Medical Services,67.20,0.25,0.37,616
Services,India Tourism D,Hotels,390.90,1.00,0.26,"3,353"
Services,PTC India,Trading,94.80,0.15,0.16,"2,806"
Services,Arshiya,Transport & Logistics,32.75,0.05,0.15,859
Services,Tribhovandas,Diamond Cutting & Jewellery & Precious Metals,72.20,0.10,0.14,482
Services,Adani Enterpris,Trading,2199.45,2.50,0.11,"241,898"
Services,Renaissance,Diamond Cutting & Jewellery & Precious Metals,827.40,0.80,0.10,"1,562"
Services,Metropolis,Hospitals & Medical Services,2417.25,-1.75,-0.07,"12,370"
Services,Rajesh Exports,Diamond Cutting & Jewellery & Precious Metals,641.40,-0.95,-0.15,"18,938"
Services,Gati,Couriers,176.70,-0.35,-0.20,"2,173"
Services,Westlife Dev,Hotels,491.15,-1.40,-0.28,"7,656"
Services,Ind Motor Parts,Trading,770.90,-2.80,-0.36,962
Services,Gujarat Pipavav,Shipping,90.45,-0.50,-0.55,"4,373"
Services,Goldiam Inter,Diamond Cutting & Jewellery & Precious Metals,152.85,-0.90,-0.59,"1,666"
Services,Shreyas Shippin,Shipping,387.55,-2.35,-0.60,851
Services,Shaily Engg,Trading,2048.60,-17.05,-0.83,"1,879"
Services,Allcargo,Transport & Logistics,375.30,-4.15,-1.09,"9,221"
Services,Narayana Hruda,Hospitals & Medical Services,731.15,-8.15,-1.10,"14,942"
Services,Orissa Bengal C,Transport & Logistics,157.55,-1.80,-1.13,332
Services,GE Shipping,Shipping,361.60,-4.15,-1.13,"5,184"
Services,MMTC Ltd,Trading,51.70,-0.70,-1.34,"7,755"
Services,Reliance Naval,Shipping,3.45,-0.05,-1.43,254
Services,SpiceJet,Transport & Logistics,57.40,-0.90,-1.54,"3,454"
Services,Container Corp,Transport & Logistics,674.55,-10.65,-1.55,"41,100"
Services,TGB Banquets,Hotels,12.30,-0.20,-1.60,36
Services,Interglobe Avi,Transport & Logistics,1899.20,-33.65,-1.74,"73,168"
Services,Thyrocare Techn,Hospitals & Medical Services,872.55,-16.00,-1.80,"4,616"
Services,STC India,Trading,108.10,-2.05,-1.86,649
Services,Fortis Health,Hospitals & Medical Services,270.75,-5.55,-2.01,"20,440"
Services,Speciality Rest,Hotels,157.90,-3.45,-2.14,741
Services,Jet Airways,Transport & Logistics,90.15,-2.00,-2.17,"1,024"
Services,Seamec,Shipping,1279.35,-28.90,-2.21,"3,253"
Services,Future Supply,Transport & Logistics,46.60,-1.25,-2.61,204
Services,The Byke Hosp,Hotels,49.95,-1.55,-3.01,200
Services,Kovai Medical,Hospitals & Medical Services,1723.35,-54.55,-3.07,"1,886"
Services,Goenka Diamond,Diamond Cutting & Jewellery & Precious Metals,3.10,-0.10,-3.13,98
Services,Hotel Rugby,Hotels,4.10,-0.15,-3.53,6
Services,Mercator,Shipping,2.10,-0.10,-4.55,64
Services,Lotus Eye Care,Hospitals & Medical Services,57.00,-3.00,-5.00,119
Telecom,Sterlite Techno,Cables - Telephone,214.85,10.20,4.98,"8,546"
Telecom,Accord Synergy,Telecommunications - Service,30.60,1.45,4.97,11
Telecom,Shyam Telecom,Telecommunications - Equipment,13.10,0.60,4.80,15
Telecom,Kavveri Telecom,Telecommunications - Equipment,12.10,0.55,4.76,24
Telecom,MTNL,Telecommunications - Service,26.95,0.85,3.26,"1,698"
Telecom,Vindhya Telelin,Cables - Telephone,1162.25,30.25,2.67,"1,377"
Telecom,Finolex Cables,Cables - Telephone,419.15,10.80,2.64,"6,410"
Telecom,HFCL,Telecommunications - Equipment,80.65,1.60,2.02,"11,102"
Telecom,Honeywell Autom,Telecommunications - Equipment,40002.70,225.15,0.57,"35,368"
Telecom,ITI,Telecommunications - Equipment,102.55,0.05,0.05,"9,573"
Telecom,Birla Cable,Cables - Telephone,158.60,-0.15,-0.09,476
Telecom,Bharti Airtel,Telecommunications - Service,740.65,-1.00,-0.13,"414,031"
Telecom,INDUS TOWERS,Telecommunications - Equipment,216.70,-0.30,-0.14,"58,399"
Telecom,MIC Electronics,Telecommunications - Equipment,17.90,-0.10,-0.56,396
Telecom,Tamil Telecom,Cables - Telephone,8.85,-0.05,-0.56,40
Telecom,NELCO,Telecommunications - Equipment,740.50,-7.00,-0.94,"1,690"
Telecom,Tata Comm,Telecommunications - Service,1302.55,-14.20,-1.08,"37,123"
Telecom,Olectra Greente,Telecommunications - Service,705.35,-10.20,-1.43,"5,790"
Telecom,Paramount Comm,Cables - Telephone,12.45,-0.20,-1.58,242
Telecom,Aksh Optifibre,Cables - Telephone,12.05,-0.20,-1.63,196
Telecom,GTL,Telecommunications - Equipment,11.75,-0.20,-1.67,185
Telecom,Reliance Comm,Telecommunications - Service,2.90,-0.05,-1.69,802
Telecom,Bhagyanagar Ind,Cables - Telephone,50.50,-0.90,-1.75,162
Telecom,Vodafone Idea,Telecommunications - Service,10.40,-0.20,-1.89,"33,404"
Telecom,Tejas Networks,Telecommunications - Equipment,492.30,-13.85,-2.74,"5,639"
Telecom,GTL Infra,Telecommunications - Equipment,1.60,-0.05,-3.03,"2,020"
Telecom,CMI,Cables - Telephone,35.85,-1.20,-3.24,57
Telecom,Surana Telecom,Cables - Telephone,14.60,-0.60,-3.95,198
Telecom,Uniinfo Telecom,Telecommunications - Service,30.70,-1.30,-4.06,33
Telecom,TataTeleservice,Telecommunications - Service,185.45,-9.40,-4.82,"36,254"
Tobacco,ITC,Cigarettes,269.55,4.75,1.79,"332,173"
Tobacco,VST,Cigarettes,3210.90,46.85,1.48,"4,958"
Tobacco,Golden Tobacco,Cigarettes,114.35,0.90,0.79,201
Tobacco,Kothari Product,Cigarettes,127.90,-3.90,-2.96,382
Utilities,BF Utilities,Power - Generation & Distribution,392.45,26.10,7.12,"1,478"
Utilities,Guj Ind Power,Power - Generation & Distribution,91.95,5.50,6.36,"1,391"
Utilities,S E Power,Power - Generation & Distribution,28.10,1.30,4.85,114
